"source_code","source_system","target_code","target_system","target_display"
"1707164","https://www.ohdsi.org/omop","A02BD15","http://www.whocc.no/atc","vonoprazan, amoxicillin and metronidazole; systemic"
"1707164","https://www.ohdsi.org/omop","A01AB17","http://www.whocc.no/atc","metronidazole; local oral"
"1703687","https://www.ohdsi.org/omop","S01AD03","http://www.whocc.no/atc","aciclovir; ophthalmic"
"1703687","https://www.ohdsi.org/omop","D06BB03","http://www.whocc.no/atc","aciclovir; topical"
"1703687","https://www.ohdsi.org/omop","D06BB53","http://www.whocc.no/atc","aciclovir, combinations; topical"
"1703687","https://www.ohdsi.org/omop","J05AB01","http://www.whocc.no/atc","aciclovir; systemic"
"753626","https://www.ohdsi.org/omop","N01AX10","http://www.whocc.no/atc","propofol; systemic"
"19071236","https://www.ohdsi.org/omop","A06AD12","http://www.whocc.no/atc","lactitol; oral"
"45892419","https://www.ohdsi.org/omop","S01AA11","http://www.whocc.no/atc","gentamicin; ophthalmic"
"45892419","https://www.ohdsi.org/omop","S02AA14","http://www.whocc.no/atc","gentamicin; otic"
"45892419","https://www.ohdsi.org/omop","J01GB03","http://www.whocc.no/atc","gentamicin; parenteral"
"45892419","https://www.ohdsi.org/omop","D06AX07","http://www.whocc.no/atc","gentamicin; topical"
"45892419","https://www.ohdsi.org/omop","S03AA06","http://www.whocc.no/atc","gentamicin; ophthalmic, otic"
"19035704","https://www.ohdsi.org/omop","A11AA02","http://www.whocc.no/atc","multivitamins and calcium; systemic"
"19035704","https://www.ohdsi.org/omop","M05BB02","http://www.whocc.no/atc","risedronic acid and calcium, sequential; oral"
"19035704","https://www.ohdsi.org/omop","A02AC01","http://www.whocc.no/atc","calcium carbonate; oral"
"19035704","https://www.ohdsi.org/omop","M05BB04","http://www.whocc.no/atc","risedronic acid, calcium and colecalciferol, sequential; oral"
"19035704","https://www.ohdsi.org/omop","A12AA04","http://www.whocc.no/atc","calcium carbonate; oral"
"19035704","https://www.ohdsi.org/omop","M05BB05","http://www.whocc.no/atc","alendronic acid, calcium and colecalciferol, sequential; oral"
"19035704","https://www.ohdsi.org/omop","M05BB08","http://www.whocc.no/atc","zoledronic acid, calcium and colecalciferol, sequential; systemic"
"19035704","https://www.ohdsi.org/omop","M05BB01","http://www.whocc.no/atc","etidronic acid and calcium, sequential; oral"
"1308738","https://www.ohdsi.org/omop","B03BA01","http://www.whocc.no/atc","cyanocobalamin; nasal, systemic"
"1308738","https://www.ohdsi.org/omop","B03BA02","http://www.whocc.no/atc","cyanocobalamin tannin complex; parenteral"
"1308738","https://www.ohdsi.org/omop","B03BA51","http://www.whocc.no/atc","cyanocobalamin, combinations; systemic"
"1124300","https://www.ohdsi.org/omop","M02AA15","http://www.whocc.no/atc","diclofenac; topical"
"1124300","https://www.ohdsi.org/omop","S01CC01","http://www.whocc.no/atc","diclofenac and antiinfectives; ophthalmic"
"1124300","https://www.ohdsi.org/omop","M01AB55","http://www.whocc.no/atc","diclofenac, combinations; oral"
"1124300","https://www.ohdsi.org/omop","M01AB05","http://www.whocc.no/atc","diclofenac; systemic, rectal"
"1124300","https://www.ohdsi.org/omop","D11AX18","http://www.whocc.no/atc","diclofenac; topical"
"1124300","https://www.ohdsi.org/omop","S01BC03","http://www.whocc.no/atc","diclofenac; ophthalmic"
"1154161","https://www.ohdsi.org/omop","R03DC03","http://www.whocc.no/atc","montelukast; oral"
"1154161","https://www.ohdsi.org/omop","R03DC53","http://www.whocc.no/atc","montelukast, combinations; systemic"
"19035631","https://www.ohdsi.org/omop","D05AX03","http://www.whocc.no/atc","calcitriol; topical"
"19035631","https://www.ohdsi.org/omop","A11CC04","http://www.whocc.no/atc","calcitriol; systemic"
"710062","https://www.ohdsi.org/omop","N06CA01","http://www.whocc.no/atc","amitriptyline and psycholeptics; systemic"
"710062","https://www.ohdsi.org/omop","N06AA09","http://www.whocc.no/atc","amitriptyline; systemic"
"1383815","https://www.ohdsi.org/omop","C01DA14","http://www.whocc.no/atc","isosorbide mononitrate; oral"
"715259","https://www.ohdsi.org/omop","N06AX21","http://www.whocc.no/atc","duloxetine; oral"
"961047","https://www.ohdsi.org/omop","A02BA02","http://www.whocc.no/atc","ranitidine; systemic"
"961047","https://www.ohdsi.org/omop","A02BA07","http://www.whocc.no/atc","ranitidine bismuth citrate; oral"
"781039","https://www.ohdsi.org/omop","N05BA12","http://www.whocc.no/atc","alprazolam; oral"
"1754994","https://www.ohdsi.org/omop","J02AC01","http://www.whocc.no/atc","fluconazole; systemic"
"1754994","https://www.ohdsi.org/omop","D01AC15","http://www.whocc.no/atc","fluconazole; topical"
"1754994","https://www.ohdsi.org/omop","J01RA07","http://www.whocc.no/atc","azithromycin, fluconazole and secnidazole; oral"
"938268","https://www.ohdsi.org/omop","A06AB56","http://www.whocc.no/atc","senna glycosides, combinations; systemic"
"938268","https://www.ohdsi.org/omop","A06AB06","http://www.whocc.no/atc","senna glycosides; oral"
"902427","https://www.ohdsi.org/omop","C07DA06","http://www.whocc.no/atc","timolol, thiazides and other diuretics; systemic"
"902427","https://www.ohdsi.org/omop","S01ED01","http://www.whocc.no/atc","timolol; ophthalmic"
"902427","https://www.ohdsi.org/omop","S01ED51","http://www.whocc.no/atc","timolol, combinations; ophthalmic"
"902427","https://www.ohdsi.org/omop","C07BA06","http://www.whocc.no/atc","timolol and thiazides; systemic"
"902427","https://www.ohdsi.org/omop","C07AA06","http://www.whocc.no/atc","timolol; systemic"
"19037833","https://www.ohdsi.org/omop","A03FA03","http://www.whocc.no/atc","domperidone; systemic, rectal"
"1101554","https://www.ohdsi.org/omop","M04AC01","http://www.whocc.no/atc","colchicine; systemic"
"1101554","https://www.ohdsi.org/omop","M04AC51","http://www.whocc.no/atc","colchicine and probenecid; oral"
"755695","https://www.ohdsi.org/omop","N06CA03","http://www.whocc.no/atc","fluoxetine and psycholeptics; oral"
"755695","https://www.ohdsi.org/omop","N06AB03","http://www.whocc.no/atc","fluoxetine; oral"
"19007977","https://www.ohdsi.org/omop","N05CD06","http://www.whocc.no/atc","lormetazepam; oral"
"1548111","https://www.ohdsi.org/omop","H05BX01","http://www.whocc.no/atc","cinacalcet; oral"
"988095","https://www.ohdsi.org/omop","A05AA02","http://www.whocc.no/atc","ursodeoxycholic acid; oral"
"1367571","https://www.ohdsi.org/omop","S01XA14","http://www.whocc.no/atc","heparin; ophthalmic"
"1367571","https://www.ohdsi.org/omop","C05BA53","http://www.whocc.no/atc","heparin, combinations; topical"
"1367571","https://www.ohdsi.org/omop","B01AB01","http://www.whocc.no/atc","heparin; parenteral"
"1367571","https://www.ohdsi.org/omop","C05BA03","http://www.whocc.no/atc","heparin; topical"
"1367571","https://www.ohdsi.org/omop","B01AB51","http://www.whocc.no/atc","heparin, combinations; parenteral"
"785788","https://www.ohdsi.org/omop","N05AH53","http://www.whocc.no/atc","olanzapine and samidorphan; systemic"
"785788","https://www.ohdsi.org/omop","N05AH03","http://www.whocc.no/atc","olanzapine; systemic"
"42900519","https://www.ohdsi.org/omop","A06AX01","http://www.whocc.no/atc","glycerol; oral, rectal"
"952004","https://www.ohdsi.org/omop","V03AE02","http://www.whocc.no/atc","sevelamer; oral"
"1102527","https://www.ohdsi.org/omop","N02AG03","http://www.whocc.no/atc","pethidine and antispasmodics; systemic"
"1102527","https://www.ohdsi.org/omop","N02AB02","http://www.whocc.no/atc","pethidine; systemic, rectal"
"1102527","https://www.ohdsi.org/omop","N02AB52","http://www.whocc.no/atc","pethidine, combinations excl. psycholeptics; systemic"
"1102527","https://www.ohdsi.org/omop","N02AB72","http://www.whocc.no/atc","pethidine, combinations with psycholeptics; systemic"
"1790868","https://www.ohdsi.org/omop","D06AX12","http://www.whocc.no/atc","amikacin; topical"
"1790868","https://www.ohdsi.org/omop","S01AA21","http://www.whocc.no/atc","amikacin; ophthalmic"
"1790868","https://www.ohdsi.org/omop","J01GB06","http://www.whocc.no/atc","amikacin; parenteral"
"1790868","https://www.ohdsi.org/omop","J01RA06","http://www.whocc.no/atc","cefepime and amikacin; systemic"
"1337720","https://www.ohdsi.org/omop","C01CA07","http://www.whocc.no/atc","dobutamine; parenteral"
"1580747","https://www.ohdsi.org/omop","A10BH51","http://www.whocc.no/atc","sitagliptin and simvastatin; oral, topical"
"1580747","https://www.ohdsi.org/omop","A10BD24","http://www.whocc.no/atc","sitagliptin and ertugliflozin; oral"
"1580747","https://www.ohdsi.org/omop","A10BD12","http://www.whocc.no/atc","pioglitazone and sitagliptin; oral"
"1580747","https://www.ohdsi.org/omop","A10BD29","http://www.whocc.no/atc","sitagliptin and dapagliflozin; oral"
"1580747","https://www.ohdsi.org/omop","A10BD07","http://www.whocc.no/atc","metformin and sitagliptin; systemic"
"1580747","https://www.ohdsi.org/omop","A10BH01","http://www.whocc.no/atc","sitagliptin; oral"
"718583","https://www.ohdsi.org/omop","N07BA01","http://www.whocc.no/atc","nicotine; chewing gum, inhalant, nasal, sublingual, transdermal"
"19016749","https://www.ohdsi.org/omop","N01AH06","http://www.whocc.no/atc","remifentanil; parenteral"
"1557272","https://www.ohdsi.org/omop","M05BB03","http://www.whocc.no/atc","alendronic acid and colecalciferol; oral"
"1557272","https://www.ohdsi.org/omop","M05BB06","http://www.whocc.no/atc","alendronic acid and alfacalcidol, sequential; oral"
"1557272","https://www.ohdsi.org/omop","M05BB05","http://www.whocc.no/atc","alendronic acid, calcium and colecalciferol, sequential; oral"
"1557272","https://www.ohdsi.org/omop","M05BA04","http://www.whocc.no/atc","alendronic acid; oral"
"19034726","https://www.ohdsi.org/omop","L04AA10","http://www.whocc.no/atc","[U] sirolimus"
"19034726","https://www.ohdsi.org/omop","S01XA23","http://www.whocc.no/atc","sirolimus; ophthalmic"
"19034726","https://www.ohdsi.org/omop","L04AH01","http://www.whocc.no/atc","sirolimus; oral"
"19034726","https://www.ohdsi.org/omop","L01EG04","http://www.whocc.no/atc","sirolimus; systemic"
"40241186","https://www.ohdsi.org/omop","B01AC24","http://www.whocc.no/atc","ticagrelor; oral"
"1736887","https://www.ohdsi.org/omop","J01XX08","http://www.whocc.no/atc","linezolid; systemic"
"1386957","https://www.ohdsi.org/omop","C07CG01","http://www.whocc.no/atc","labetalol and other diuretics; systemic"
"1386957","https://www.ohdsi.org/omop","C07AG01","http://www.whocc.no/atc","labetalol; systemic"
"1386957","https://www.ohdsi.org/omop","C07BG01","http://www.whocc.no/atc","labetalol and thiazides; systemic"
"1183554","https://www.ohdsi.org/omop","R03AK02","http://www.whocc.no/atc","isoprenaline and other drugs for obstructive airway diseases; inhalant"
"1183554","https://www.ohdsi.org/omop","R03CB01","http://www.whocc.no/atc","isoprenaline; oral"
"1183554","https://www.ohdsi.org/omop","C01CA02","http://www.whocc.no/atc","isoprenaline; systemic"
"1183554","https://www.ohdsi.org/omop","R03AB02","http://www.whocc.no/atc","isoprenaline; inhalant"
"1183554","https://www.ohdsi.org/omop","R03CB51","http://www.whocc.no/atc","isoprenaline, combinations; systemic"
"1316262","https://www.ohdsi.org/omop","G04BE03","http://www.whocc.no/atc","sildenafil; oral"
"1558242","https://www.ohdsi.org/omop","C10AB04","http://www.whocc.no/atc","gemfibrozil; oral"
"991876","https://www.ohdsi.org/omop","A07DA03","http://www.whocc.no/atc","loperamide; oral"
"991876","https://www.ohdsi.org/omop","A07DA05","http://www.whocc.no/atc","loperamide oxide; oral"
"991876","https://www.ohdsi.org/omop","A07DA53","http://www.whocc.no/atc","loperamide, combinations; oral"
"929435","https://www.ohdsi.org/omop","S01EC01","http://www.whocc.no/atc","acetazolamide; systemic"
"1103640","https://www.ohdsi.org/omop","N02AC52","http://www.whocc.no/atc","methadone, combinations excl. psycholeptics; systemic"
"1103640","https://www.ohdsi.org/omop","N07BC02","http://www.whocc.no/atc","methadone; systemic"
"1717327","https://www.ohdsi.org/omop","J01CA01","http://www.whocc.no/atc","ampicillin; systemic, rectal"
"1717327","https://www.ohdsi.org/omop","J01CR01","http://www.whocc.no/atc","ampicillin and beta-lactamase inhibitor; parenteral"
"1717327","https://www.ohdsi.org/omop","S01AA19","http://www.whocc.no/atc","ampicillin; ophthalmic"
"1717327","https://www.ohdsi.org/omop","J01CA51","http://www.whocc.no/atc","ampicillin, combinations; systemic"
"1136487","https://www.ohdsi.org/omop","N01BB09","http://www.whocc.no/atc","ropivacaine; parenteral"
"951469","https://www.ohdsi.org/omop","A12AA12","http://www.whocc.no/atc","[U] calcium acetate"
"951469","https://www.ohdsi.org/omop","V03AE04","http://www.whocc.no/atc","calcium acetate and magnesium carbonate; systemic"
"951469","https://www.ohdsi.org/omop","V03AE07","http://www.whocc.no/atc","calcium acetate; oral"
"19059796","https://www.ohdsi.org/omop","A10BB09","http://www.whocc.no/atc","gliclazide; oral"
"19095309","https://www.ohdsi.org/omop","C10AC01","http://www.whocc.no/atc","colestyramine; oral"
"1748975","https://www.ohdsi.org/omop","J01DE51","http://www.whocc.no/atc","cefepime and beta-lactamase inhibitor; oral"
"1748975","https://www.ohdsi.org/omop","J01DE01","http://www.whocc.no/atc","cefepime; parenteral"
"1748975","https://www.ohdsi.org/omop","J01RA06","http://www.whocc.no/atc","cefepime and amikacin; systemic"
"1748975","https://www.ohdsi.org/omop","J01DA24","http://www.whocc.no/atc","[U] cefepime"
"19087394","https://www.ohdsi.org/omop","N03AX18","http://www.whocc.no/atc","lacosamide; systemic"
"1354698","https://www.ohdsi.org/omop","R05CB05","http://www.whocc.no/atc","mesna; inhalant"
"1354698","https://www.ohdsi.org/omop","V03AF01","http://www.whocc.no/atc","mesna; systemic"
"1777087","https://www.ohdsi.org/omop","P01BA02","http://www.whocc.no/atc","hydroxychloroquine; oral"
"1134439","https://www.ohdsi.org/omop","D11AX26","http://www.whocc.no/atc","caffeine; topical"
"1134439","https://www.ohdsi.org/omop","N06BC01","http://www.whocc.no/atc","caffeine; systemic"
"1134439","https://www.ohdsi.org/omop","V04CG30","http://www.whocc.no/atc","caffeine and sodium benzoate; systemic"
"19136207","https://www.ohdsi.org/omop","L04AA04","http://www.whocc.no/atc","antithymocyte immunoglobulin (rabbit); parenteral"
"1124957","https://www.ohdsi.org/omop","N02AA56","http://www.whocc.no/atc","oxycodone and naltrexone; systemic"
"1124957","https://www.ohdsi.org/omop","N02AA05","http://www.whocc.no/atc","oxycodone; systemic"
"1124957","https://www.ohdsi.org/omop","N02AA55","http://www.whocc.no/atc","oxycodone and naloxone; oral"
"1124957","https://www.ohdsi.org/omop","N02AJ19","http://www.whocc.no/atc","oxycodone and ibuprofen; systemic"
"1124957","https://www.ohdsi.org/omop","N02AJ17","http://www.whocc.no/atc","oxycodone and paracetamol; systemic"
"1124957","https://www.ohdsi.org/omop","N02AJ18","http://www.whocc.no/atc","oxycodone and acetylsalicylic acid; systemic"
"981709","https://www.ohdsi.org/omop","S01EC03","http://www.whocc.no/atc","dorzolamide; ophthalmic"
"918906","https://www.ohdsi.org/omop","G04BD04","http://www.whocc.no/atc","oxybutynin; oral, transdermal"
"1559684","https://www.ohdsi.org/omop","A10BB01","http://www.whocc.no/atc","glibenclamide; oral"
"733523","https://www.ohdsi.org/omop","N06DA03","http://www.whocc.no/atc","rivastigmine; oral, transdermal"
"720810","https://www.ohdsi.org/omop","N04BC05","http://www.whocc.no/atc","pramipexole; oral"
"1000632","https://www.ohdsi.org/omop","D01AC01","http://www.whocc.no/atc","clotrimazole; topical"
"1000632","https://www.ohdsi.org/omop","G01AF02","http://www.whocc.no/atc","clotrimazole; vaginal"
"1000632","https://www.ohdsi.org/omop","A01AB18","http://www.whocc.no/atc","clotrimazole; local oral"
"1516766","https://www.ohdsi.org/omop","A10BD14","http://www.whocc.no/atc","metformin and repaglinide; systemic"
"1516766","https://www.ohdsi.org/omop","A10BX02","http://www.whocc.no/atc","repaglinide; oral"
"1746940","https://www.ohdsi.org/omop","D10AF02","http://www.whocc.no/atc","erythromycin; topical"
"1746940","https://www.ohdsi.org/omop","D10AF52","http://www.whocc.no/atc","erythromycin, combinations; topical"
"1746940","https://www.ohdsi.org/omop","S01AA17","http://www.whocc.no/atc","erythromycin; ophthalmic"
"1746940","https://www.ohdsi.org/omop","J01FA01","http://www.whocc.no/atc","erythromycin; systemic"
"44785829","https://www.ohdsi.org/omop","A10BD25","http://www.whocc.no/atc","metformin, saxagliptin and dapagliflozin; systemic"
"44785829","https://www.ohdsi.org/omop","A10BD15","http://www.whocc.no/atc","metformin and dapagliflozin; oral"
"44785829","https://www.ohdsi.org/omop","A10BD21","http://www.whocc.no/atc","saxagliptin and dapagliflozin; oral"
"44785829","https://www.ohdsi.org/omop","A10BK01","http://www.whocc.no/atc","dapagliflozin; oral"
"44785829","https://www.ohdsi.org/omop","A10BD29","http://www.whocc.no/atc","sitagliptin and dapagliflozin; oral"
"44785829","https://www.ohdsi.org/omop","A10BX09","http://www.whocc.no/atc","[U] dapagliflozin"
"907879","https://www.ohdsi.org/omop","A01AB09","http://www.whocc.no/atc","miconazole; local oral"
"907879","https://www.ohdsi.org/omop","J02AB01","http://www.whocc.no/atc","miconazole; parenteral"
"907879","https://www.ohdsi.org/omop","G01AF04","http://www.whocc.no/atc","miconazole; vaginal"
"907879","https://www.ohdsi.org/omop","D01AC02","http://www.whocc.no/atc","miconazole; topical"
"907879","https://www.ohdsi.org/omop","S02AA13","http://www.whocc.no/atc","miconazole; otic"
"907879","https://www.ohdsi.org/omop","A07AC01","http://www.whocc.no/atc","miconazole; oral"
"907879","https://www.ohdsi.org/omop","D01AC52","http://www.whocc.no/atc","miconazole, combinations; topical"
"19136066","https://www.ohdsi.org/omop","H01CB01","http://www.whocc.no/atc","somatostatin; parenteral"
"715939","https://www.ohdsi.org/omop","N06AB10","http://www.whocc.no/atc","escitalopram; oral"
"1237049","https://www.ohdsi.org/omop","R03DA04","http://www.whocc.no/atc","theophylline; systemic, rectal"
"1237049","https://www.ohdsi.org/omop","R03DA54","http://www.whocc.no/atc","theophylline, combinations excl. psycholeptics; systemic"
"1237049","https://www.ohdsi.org/omop","R03DA74","http://www.whocc.no/atc","theophylline, combinations with psycholeptics; systemic"
"1237049","https://www.ohdsi.org/omop","R03DB04","http://www.whocc.no/atc","theophylline and adrenergics; systemic"
"1517070","https://www.ohdsi.org/omop","H01BA02","http://www.whocc.no/atc","desmopressin; nasal, systemic, sublingual"
"914335","https://www.ohdsi.org/omop","S01FA01","http://www.whocc.no/atc","atropine; ophthalmic"
"914335","https://www.ohdsi.org/omop","A03BB02","http://www.whocc.no/atc","methylatropine; oral"
"914335","https://www.ohdsi.org/omop","V03AB54","http://www.whocc.no/atc","pralidoxime and atropine; parenteral"
"914335","https://www.ohdsi.org/omop","A03BA01","http://www.whocc.no/atc","atropine; systemic"
"914335","https://www.ohdsi.org/omop","A03CB03","http://www.whocc.no/atc","atropine and psycholeptics; systemic"
"920458","https://www.ohdsi.org/omop","C05AA05","http://www.whocc.no/atc","betamethasone; rectal, topical"
"920458","https://www.ohdsi.org/omop","S01BA06","http://www.whocc.no/atc","betamethasone; ophthalmic"
"920458","https://www.ohdsi.org/omop","A07EA04","http://www.whocc.no/atc","betamethasone; rectal"
"920458","https://www.ohdsi.org/omop","H02AB01","http://www.whocc.no/atc","betamethasone; systemic"
"920458","https://www.ohdsi.org/omop","D07BC01","http://www.whocc.no/atc","betamethasone and antiseptics; topical"
"920458","https://www.ohdsi.org/omop","S03BA03","http://www.whocc.no/atc","betamethasone; ophthalmic, otic"
"920458","https://www.ohdsi.org/omop","D07AC01","http://www.whocc.no/atc","betamethasone; topical"
"920458","https://www.ohdsi.org/omop","S01CA05","http://www.whocc.no/atc","betamethasone and antiinfectives; ophthalmic"
"920458","https://www.ohdsi.org/omop","S03CA06","http://www.whocc.no/atc","betamethasone and antiinfectives; ophthalmic, otic"
"920458","https://www.ohdsi.org/omop","R01AD06","http://www.whocc.no/atc","betamethasone; nasal"
"920458","https://www.ohdsi.org/omop","D07CC01","http://www.whocc.no/atc","betamethasone and antibiotics; topical"
"920458","https://www.ohdsi.org/omop","S01CB04","http://www.whocc.no/atc","betamethasone; ophthalmic"
"920458","https://www.ohdsi.org/omop","R03BA04","http://www.whocc.no/atc","betamethasone; inhalant"
"920458","https://www.ohdsi.org/omop","D07XC01","http://www.whocc.no/atc","betamethasone; topical"
"920458","https://www.ohdsi.org/omop","S01BB04","http://www.whocc.no/atc","betamethasone and mydriatics; ophthalmic"
"920458","https://www.ohdsi.org/omop","S02BA07","http://www.whocc.no/atc","betamethasone; otic"
"19020124","https://www.ohdsi.org/omop","N07CA01","http://www.whocc.no/atc","betahistine; oral"
"1331247","https://www.ohdsi.org/omop","C04AD03","http://www.whocc.no/atc","pentoxifylline; systemic"
"1388796","https://www.ohdsi.org/omop","V03AF10","http://www.whocc.no/atc","sodium levofolinate; parenteral"
"1388796","https://www.ohdsi.org/omop","V03AF03","http://www.whocc.no/atc","calcium folinate; systemic"
"1310149","https://www.ohdsi.org/omop","B01AA03","http://www.whocc.no/atc","warfarin; systemic"
"19011440","https://www.ohdsi.org/omop","L01XE10","http://www.whocc.no/atc","[U] everolimus"
"19011440","https://www.ohdsi.org/omop","L04AA18","http://www.whocc.no/atc","[U] everolimus"
"19011440","https://www.ohdsi.org/omop","L01EG02","http://www.whocc.no/atc","everolimus; oral"
"19011440","https://www.ohdsi.org/omop","L04AH02","http://www.whocc.no/atc","everolimus; oral"
"715997","https://www.ohdsi.org/omop","N06DA53","http://www.whocc.no/atc","donepezil, memantine and Ginkgo folium; systemic"
"715997","https://www.ohdsi.org/omop","N06DA52","http://www.whocc.no/atc","donepezil and memantine; systemic"
"715997","https://www.ohdsi.org/omop","N06DA02","http://www.whocc.no/atc","donepezil; oral"
"1377141","https://www.ohdsi.org/omop","L01XX05","http://www.whocc.no/atc","hydroxycarbamide; oral"
"1178663","https://www.ohdsi.org/omop","C01EB03","http://www.whocc.no/atc","indometacin; systemic"
"1178663","https://www.ohdsi.org/omop","S01BC01","http://www.whocc.no/atc","indometacin; ophthalmic"
"1178663","https://www.ohdsi.org/omop","M02AA23","http://www.whocc.no/atc","indometacin; topical"
"1178663","https://www.ohdsi.org/omop","M01AB51","http://www.whocc.no/atc","indometacin, combinations; oral, rectal"
"1178663","https://www.ohdsi.org/omop","S01CC02","http://www.whocc.no/atc","indometacin and antiinfectives; ophthalmic"
"1178663","https://www.ohdsi.org/omop","M01AB01","http://www.whocc.no/atc","indometacin; systemic, rectal"
"1305058","https://www.ohdsi.org/omop","L04AX03","http://www.whocc.no/atc","methotrexate; systemic"
"1305058","https://www.ohdsi.org/omop","L01BA01","http://www.whocc.no/atc","methotrexate; systemic"
"715233","https://www.ohdsi.org/omop","M03BX01","http://www.whocc.no/atc","baclofen; systemic"
"1735947","https://www.ohdsi.org/omop","A07AA11","http://www.whocc.no/atc","rifaximin; oral"
"1735947","https://www.ohdsi.org/omop","D06AX11","http://www.whocc.no/atc","rifaximin; topical"
"1354860","https://www.ohdsi.org/omop","C01BC04","http://www.whocc.no/atc","flecainide; systemic"
"740275","https://www.ohdsi.org/omop","N03AF01","http://www.whocc.no/atc","carbamazepine; oral, rectal"
"19040606","https://www.ohdsi.org/omop","H03BB01","http://www.whocc.no/atc","carbimazole; oral"
"1307863","https://www.ohdsi.org/omop","C08DA01","http://www.whocc.no/atc","verapamil; systemic"
"1307863","https://www.ohdsi.org/omop","C08DA51","http://www.whocc.no/atc","verapamil, combinations; systemic"
"1307863","https://www.ohdsi.org/omop","C09BB10","http://www.whocc.no/atc","trandolapril and verapamil; systemic"
"1800835","https://www.ohdsi.org/omop","J01CF02","http://www.whocc.no/atc","cloxacillin; systemic"
"19136626","https://www.ohdsi.org/omop","N05AL01","http://www.whocc.no/atc","sulpiride; systemic"
"1370109","https://www.ohdsi.org/omop","C07FX02","http://www.whocc.no/atc","sotalol and acetylsalicylic acid; systemic"
"1370109","https://www.ohdsi.org/omop","C07AA07","http://www.whocc.no/atc","sotalol; systemic"
"1370109","https://www.ohdsi.org/omop","C07BA07","http://www.whocc.no/atc","sotalol and thiazides; systemic"
"1370109","https://www.ohdsi.org/omop","C07AA57","http://www.whocc.no/atc","[U] sotalol and acetylsalicylic acid"
"1337860","https://www.ohdsi.org/omop","C01CA04","http://www.whocc.no/atc","dopamine; parenteral"
"19020994","https://www.ohdsi.org/omop","C02DD01","http://www.whocc.no/atc","nitroprusside; parenteral"
"35606695","https://www.ohdsi.org/omop","J02AC05","http://www.whocc.no/atc","isavuconazole; systemic"
"1354118","https://www.ohdsi.org/omop","B01AC09","http://www.whocc.no/atc","epoprostenol; parenteral"
"915542","https://www.ohdsi.org/omop","S01GA07","http://www.whocc.no/atc","brimonidine; ophthalmic"
"915542","https://www.ohdsi.org/omop","S01EA05","http://www.whocc.no/atc","brimonidine; ophthalmic"
"915542","https://www.ohdsi.org/omop","D11AX21","http://www.whocc.no/atc","brimonidine; topical"
"1303425","https://www.ohdsi.org/omop","B02AA02","http://www.whocc.no/atc","tranexamic acid; systemic"
"1774470","https://www.ohdsi.org/omop","J01DA10","http://www.whocc.no/atc","[U] cefotaxime"
"1774470","https://www.ohdsi.org/omop","J01DD01","http://www.whocc.no/atc","cefotaxime; parenteral"
"1774470","https://www.ohdsi.org/omop","J01DD51","http://www.whocc.no/atc","cefotaxime and beta-lactamase inhibitor; systemic"
"705103","https://www.ohdsi.org/omop","N03AX09","http://www.whocc.no/atc","lamotrigine; oral"
"1315946","https://www.ohdsi.org/omop","L02BG04","http://www.whocc.no/atc","letrozole; oral"
"902251","https://www.ohdsi.org/omop","S01KA02","http://www.whocc.no/atc","hypromellose; ophthalmic"
"19005147","https://www.ohdsi.org/omop","N05AA02","http://www.whocc.no/atc","levomepromazine; systemic"
"1351935","https://www.ohdsi.org/omop","B02BD01","http://www.whocc.no/atc","coagulation factor IX, II, VII and X in combination; parenteral"
"1351935","https://www.ohdsi.org/omop","B02BD04","http://www.whocc.no/atc","coagulation factor IX; parenteral"
"1351935","https://www.ohdsi.org/omop","B02BD12","http://www.whocc.no/atc","[U] trenonacog alfa"
"1351935","https://www.ohdsi.org/omop","B02BD09","http://www.whocc.no/atc","[U] nonacog alfa"
"40173184","https://www.ohdsi.org/omop","C01CX08","http://www.whocc.no/atc","levosimendan; parenteral"
"40163718","https://www.ohdsi.org/omop","B01AC22","http://www.whocc.no/atc","prasugrel; oral"
"1757803","https://www.ohdsi.org/omop","S01AD09","http://www.whocc.no/atc","ganciclovir; ophthalmic"
"1757803","https://www.ohdsi.org/omop","J05AB06","http://www.whocc.no/atc","ganciclovir; systemic"
"1797258","https://www.ohdsi.org/omop","J01DH51","http://www.whocc.no/atc","imipenem and cilastatin; parenteral"
"1797258","https://www.ohdsi.org/omop","J01DH56","http://www.whocc.no/atc","imipenem, cilastatin and relebactam; parenteral"
"1522957","https://www.ohdsi.org/omop","H01CB02","http://www.whocc.no/atc","octreotide; parenteral"
"19049105","https://www.ohdsi.org/omop","C03BB04","http://www.whocc.no/atc","chlortalidone and potassium; oral"
"19049105","https://www.ohdsi.org/omop","C03BB05","http://www.whocc.no/atc","mefruside and potassium; oral"
"19049105","https://www.ohdsi.org/omop","C03AB05","http://www.whocc.no/atc","polythiazide and potassium; oral"
"19049105","https://www.ohdsi.org/omop","A12BA01","http://www.whocc.no/atc","potassium chloride; oral"
"19049105","https://www.ohdsi.org/omop","B05XA01","http://www.whocc.no/atc","potassium chloride; parenteral"
"19049105","https://www.ohdsi.org/omop","C03AB06","http://www.whocc.no/atc","trichlormethiazide and potassium; oral"
"19049105","https://www.ohdsi.org/omop","C03AB04","http://www.whocc.no/atc","chlorothiazide and potassium; oral"
"19049105","https://www.ohdsi.org/omop","A12BA51","http://www.whocc.no/atc","potassium, combinations; systemic"
