"source_code","source_system","target_code","target_system","target_display"
"21021441","https://www.ohdsi.org/omop","D07AC15","http://www.whocc.no/atc","beclometasone; topical"
"21021441","https://www.ohdsi.org/omop","R03AL10","http://www.whocc.no/atc","formoterol and tiotropium bromide; inhalant"
"21021441","https://www.ohdsi.org/omop","R03CC15","http://www.whocc.no/atc","formoterol; oral"
"21021441","https://www.ohdsi.org/omop","R03AK11","http://www.whocc.no/atc","formoterol and fluticasone; inhalant"
"21021441","https://www.ohdsi.org/omop","D07CC04","http://www.whocc.no/atc","beclometasone and antibiotics; topical"
"21021441","https://www.ohdsi.org/omop","R03AK08","http://www.whocc.no/atc","formoterol and beclometasone; inhalant"
"21021441","https://www.ohdsi.org/omop","R03AC13","http://www.whocc.no/atc","formoterol; inhalant"
"21021441","https://www.ohdsi.org/omop","R03BA01","http://www.whocc.no/atc","beclometasone; inhalant"
"21021441","https://www.ohdsi.org/omop","R03AL11","http://www.whocc.no/atc","formoterol, glycopyrronium bromide and budesonide; inhalant"
"21021441","https://www.ohdsi.org/omop","R03AK07","http://www.whocc.no/atc","formoterol and budesonide; inhalant"
"21021441","https://www.ohdsi.org/omop","A07EA07","http://www.whocc.no/atc","beclometasone; rectal"
"21021441","https://www.ohdsi.org/omop","R03AL07","http://www.whocc.no/atc","formoterol and glycopyrronium bromide; inhalant"
"21021441","https://www.ohdsi.org/omop","R03AL09","http://www.whocc.no/atc","formoterol, glycopyrronium bromide and beclometasone; inhalant"
"21021441","https://www.ohdsi.org/omop","R03AK09","http://www.whocc.no/atc","formoterol and mometasone; inhalant"
"21021441","https://www.ohdsi.org/omop","R01AD01","http://www.whocc.no/atc","beclometasone; nasal"
"41242960","https://www.ohdsi.org/omop","A02BD06","http://www.whocc.no/atc","esomeprazole, amoxicillin and clarithromycin; systemic"
"41242960","https://www.ohdsi.org/omop","A02BD09","http://www.whocc.no/atc","lansoprazole, clarithromycin and tinidazole; systemic"
"41242960","https://www.ohdsi.org/omop","A02BD14","http://www.whocc.no/atc","vonoprazan, amoxicillin and clarithromycin; systemic"
"41242960","https://www.ohdsi.org/omop","A02BD07","http://www.whocc.no/atc","lansoprazole, amoxicillin and clarithromycin; systemic"
"41242960","https://www.ohdsi.org/omop","A02BD04","http://www.whocc.no/atc","pantoprazole, amoxicillin and clarithromycin; systemic"
"41242960","https://www.ohdsi.org/omop","J01FA09","http://www.whocc.no/atc","clarithromycin; systemic"
"41242960","https://www.ohdsi.org/omop","A02BD11","http://www.whocc.no/atc","pantoprazole, amoxicillin, clarithromycin and metronidazole; oral"
"41242960","https://www.ohdsi.org/omop","A02BD05","http://www.whocc.no/atc","omeprazole, amoxicillin and clarithromycin; systemic"
"41242960","https://www.ohdsi.org/omop","A02BD12","http://www.whocc.no/atc","rabeprazole, amoxicillin and clarithromycin; systemic"
"40164863","https://www.ohdsi.org/omop","S01FB51","http://www.whocc.no/atc","phenylephrine and ketorolac; ophthalmic"
"40164863","https://www.ohdsi.org/omop","M01AB15","http://www.whocc.no/atc","ketorolac; systemic"
"40164863","https://www.ohdsi.org/omop","S01BC05","http://www.whocc.no/atc","ketorolac; ophthalmic"
"19076958","https://www.ohdsi.org/omop","D10AF02","http://www.whocc.no/atc","erythromycin; topical"
"19076958","https://www.ohdsi.org/omop","D10AF52","http://www.whocc.no/atc","erythromycin, combinations; topical"
"19076958","https://www.ohdsi.org/omop","S01AA17","http://www.whocc.no/atc","erythromycin; ophthalmic"
"19076958","https://www.ohdsi.org/omop","J01FA01","http://www.whocc.no/atc","erythromycin; systemic"
"42935544","https://www.ohdsi.org/omop","P01BA02","http://www.whocc.no/atc","hydroxychloroquine; oral"
"40165767","https://www.ohdsi.org/omop","C09BA02","http://www.whocc.no/atc","enalapril and diuretics; systemic"
"40165767","https://www.ohdsi.org/omop","C09BB06","http://www.whocc.no/atc","enalapril and nitrendipine; systemic"
"40165767","https://www.ohdsi.org/omop","C09BB02","http://www.whocc.no/atc","enalapril and lercanidipine; systemic"
"40165767","https://www.ohdsi.org/omop","C09AA02","http://www.whocc.no/atc","enalapril; systemic"
"40173804","https://www.ohdsi.org/omop","N05BA02","http://www.whocc.no/atc","chlordiazepoxide; systemic"
"40184084","https://www.ohdsi.org/omop","P01BA02","http://www.whocc.no/atc","hydroxychloroquine; oral"
"43160339","https://www.ohdsi.org/omop","C09CA01","http://www.whocc.no/atc","losartan; oral"
"43160339","https://www.ohdsi.org/omop","C09DB06","http://www.whocc.no/atc","losartan and amlodipine; oral"
"43160339","https://www.ohdsi.org/omop","C09DA01","http://www.whocc.no/atc","losartan and diuretics; oral"
"19100691","https://www.ohdsi.org/omop","C01DA08","http://www.whocc.no/atc","isosorbide dinitrate; oral, oral aerosol, sublingual, transdermal"
"19100691","https://www.ohdsi.org/omop","D03AX08","http://www.whocc.no/atc","[U] isosorbide dinitrate"
"19100691","https://www.ohdsi.org/omop","C01DA58","http://www.whocc.no/atc","isosorbide dinitrate, combinations; oral"
"19100691","https://www.ohdsi.org/omop","C05AE02","http://www.whocc.no/atc","isosorbide dinitrate; rectal, topical"
"19063848","https://www.ohdsi.org/omop","C05AA05","http://www.whocc.no/atc","betamethasone; rectal, topical"
"19063848","https://www.ohdsi.org/omop","S01BA06","http://www.whocc.no/atc","betamethasone; ophthalmic"
"19063848","https://www.ohdsi.org/omop","A07EA04","http://www.whocc.no/atc","betamethasone; rectal"
"19063848","https://www.ohdsi.org/omop","H02AB01","http://www.whocc.no/atc","betamethasone; systemic"
"19063848","https://www.ohdsi.org/omop","D07BC01","http://www.whocc.no/atc","betamethasone and antiseptics; topical"
"19063848","https://www.ohdsi.org/omop","S03BA03","http://www.whocc.no/atc","betamethasone; ophthalmic, otic"
"19063848","https://www.ohdsi.org/omop","D07AC01","http://www.whocc.no/atc","betamethasone; topical"
"19063848","https://www.ohdsi.org/omop","S01CA05","http://www.whocc.no/atc","betamethasone and antiinfectives; ophthalmic"
"19063848","https://www.ohdsi.org/omop","S03CA06","http://www.whocc.no/atc","betamethasone and antiinfectives; ophthalmic, otic"
"19063848","https://www.ohdsi.org/omop","R01AD06","http://www.whocc.no/atc","betamethasone; nasal"
"19063848","https://www.ohdsi.org/omop","D07CC01","http://www.whocc.no/atc","betamethasone and antibiotics; topical"
"19063848","https://www.ohdsi.org/omop","S01CB04","http://www.whocc.no/atc","betamethasone; ophthalmic"
"19063848","https://www.ohdsi.org/omop","R03BA04","http://www.whocc.no/atc","betamethasone; inhalant"
"19063848","https://www.ohdsi.org/omop","D07XC01","http://www.whocc.no/atc","betamethasone; topical"
"19063848","https://www.ohdsi.org/omop","S01BB04","http://www.whocc.no/atc","betamethasone and mydriatics; ophthalmic"
"19063848","https://www.ohdsi.org/omop","S02BA07","http://www.whocc.no/atc","betamethasone; otic"
"36891793","https://www.ohdsi.org/omop","C10AC01","http://www.whocc.no/atc","colestyramine; oral"
"36891746","https://www.ohdsi.org/omop","R03BA05","http://www.whocc.no/atc","fluticasone; inhalant"
"36891746","https://www.ohdsi.org/omop","R01AD12","http://www.whocc.no/atc","fluticasone furoate; nasal"
"36891746","https://www.ohdsi.org/omop","R03AK12","http://www.whocc.no/atc","salmeterol and budesonide; inhalant"
"36891746","https://www.ohdsi.org/omop","R03AK10","http://www.whocc.no/atc","vilanterol and fluticasone furoate; inhalant"
"36891746","https://www.ohdsi.org/omop","D07AC17","http://www.whocc.no/atc","fluticasone; topical"
"36891746","https://www.ohdsi.org/omop","R03AK11","http://www.whocc.no/atc","formoterol and fluticasone; inhalant"
"36891746","https://www.ohdsi.org/omop","R01AD08","http://www.whocc.no/atc","fluticasone; nasal"
"36891746","https://www.ohdsi.org/omop","R03BA09","http://www.whocc.no/atc","fluticasone furoate; inhalant"
"36891746","https://www.ohdsi.org/omop","R01AD58","http://www.whocc.no/atc","fluticasone, combinations; nasal"
"36891746","https://www.ohdsi.org/omop","R03AL08","http://www.whocc.no/atc","vilanterol, umeclidinium bromide and fluticasone furoate; inhalant"
"36891746","https://www.ohdsi.org/omop","R03AK06","http://www.whocc.no/atc","salmeterol and fluticasone; inhalant"
"36891746","https://www.ohdsi.org/omop","R03AC12","http://www.whocc.no/atc","salmeterol; inhalant"
"35770666","https://www.ohdsi.org/omop","B05CX01","http://www.whocc.no/atc","glucose; irrigating solution"
"35770666","https://www.ohdsi.org/omop","V04CA02","http://www.whocc.no/atc","glucose; oral"
"35770666","https://www.ohdsi.org/omop","V06DC01","http://www.whocc.no/atc","glucose; systemic"
"35770666","https://www.ohdsi.org/omop","C05BB56","http://www.whocc.no/atc","glucose, combinations; parenteral"
"40165253","https://www.ohdsi.org/omop","C10BX21","http://www.whocc.no/atc","rosuvastatin and perindopril; oral"
"40165253","https://www.ohdsi.org/omop","C10BA06","http://www.whocc.no/atc","rosuvastatin and ezetimibe; oral"
"40165253","https://www.ohdsi.org/omop","A10BH52","http://www.whocc.no/atc","gemigliptin and rosuvastatin; oral"
"40165253","https://www.ohdsi.org/omop","C10BX16","http://www.whocc.no/atc","rosuvastatin and fimasartan; oral"
"40165253","https://www.ohdsi.org/omop","C10BX13","http://www.whocc.no/atc","rosuvastatin, perindopril and indapamide; systemic"
"40165253","https://www.ohdsi.org/omop","C10BX14","http://www.whocc.no/atc","rosuvastatin, amlodipine and perindopril; systemic"
"40165253","https://www.ohdsi.org/omop","C10BA09","http://www.whocc.no/atc","rosuvastatin and fenofibrate; oral"
"40165253","https://www.ohdsi.org/omop","C10BX10","http://www.whocc.no/atc","rosuvastatin and valsartan; oral"
"40165253","https://www.ohdsi.org/omop","C10BA07","http://www.whocc.no/atc","rosuvastatin and omega-3 fatty acids; systemic"
"40165253","https://www.ohdsi.org/omop","C10AA07","http://www.whocc.no/atc","rosuvastatin; oral"
"40165253","https://www.ohdsi.org/omop","C10BX09","http://www.whocc.no/atc","rosuvastatin and amlodipine; oral"
"40165253","https://www.ohdsi.org/omop","C10BX07","http://www.whocc.no/atc","rosuvastatin, amlodipine and lisinopril; oral"
"40165253","https://www.ohdsi.org/omop","C10BX05","http://www.whocc.no/atc","rosuvastatin and acetylsalicylic acid; systemic"
"40165253","https://www.ohdsi.org/omop","C10BX17","http://www.whocc.no/atc","rosuvastatin and ramipril; oral"
"40165253","https://www.ohdsi.org/omop","C10BX20","http://www.whocc.no/atc","rosuvastatin and telmisartan; oral"
"1334494","https://www.ohdsi.org/omop","C09BB07","http://www.whocc.no/atc","ramipril and amlodipine; oral"
"1334494","https://www.ohdsi.org/omop","C10BX06","http://www.whocc.no/atc","atorvastatin, acetylsalicylic acid and ramipril; systemic"
"1334494","https://www.ohdsi.org/omop","C10BX04","http://www.whocc.no/atc","simvastatin, acetylsalicylic acid and ramipril; systemic"
"1334494","https://www.ohdsi.org/omop","C10BX18","http://www.whocc.no/atc","atorvastatin, amlodipine and ramipril; oral"
"1334494","https://www.ohdsi.org/omop","C10BX17","http://www.whocc.no/atc","rosuvastatin and ramipril; oral"
"1334494","https://www.ohdsi.org/omop","C09BX03","http://www.whocc.no/atc","ramipril, amlodipine and hydrochlorothiazide; oral"
"1334494","https://www.ohdsi.org/omop","C09BA05","http://www.whocc.no/atc","ramipril and diuretics; oral"
"1334494","https://www.ohdsi.org/omop","C09BX05","http://www.whocc.no/atc","ramipril and bisoprolol; systemic"
"1334494","https://www.ohdsi.org/omop","C09BB05","http://www.whocc.no/atc","ramipril and felodipine; oral"
"1334494","https://www.ohdsi.org/omop","C09AA05","http://www.whocc.no/atc","ramipril; oral"
"19019113","https://www.ohdsi.org/omop","N05BA06","http://www.whocc.no/atc","lorazepam; systemic, sublingual"
"19019113","https://www.ohdsi.org/omop","N05BA56","http://www.whocc.no/atc","lorazepam, combinations; systemic"
"40164505","https://www.ohdsi.org/omop","D07CD01","http://www.whocc.no/atc","clobetasol and antibiotics; topical"
"40164505","https://www.ohdsi.org/omop","D07AD01","http://www.whocc.no/atc","clobetasol; topical"
"734394","https://www.ohdsi.org/omop","N02BF02","http://www.whocc.no/atc","pregabalin; oral"
"734394","https://www.ohdsi.org/omop","N03AX16","http://www.whocc.no/atc","[U] pregabalin"
"21078067","https://www.ohdsi.org/omop","B02AA02","http://www.whocc.no/atc","tranexamic acid; systemic"
"42481992","https://www.ohdsi.org/omop","D11AX21","http://www.whocc.no/atc","brimonidine; topical"
"42481992","https://www.ohdsi.org/omop","S01EC54","http://www.whocc.no/atc","brinzolamide, combinations; ophthalmic"
"42481992","https://www.ohdsi.org/omop","S01EC04","http://www.whocc.no/atc","brinzolamide; ophthalmic"
"42481992","https://www.ohdsi.org/omop","S01EA05","http://www.whocc.no/atc","brimonidine; ophthalmic"
"42481992","https://www.ohdsi.org/omop","S01GA07","http://www.whocc.no/atc","brimonidine; ophthalmic"
"19019335","https://www.ohdsi.org/omop","C01DA52","http://www.whocc.no/atc","glyceryl trinitrate, combinations; systemic"
"19019335","https://www.ohdsi.org/omop","D03AX07","http://www.whocc.no/atc","[U] glyceryl trinitrate"
"19019335","https://www.ohdsi.org/omop","C05AE01","http://www.whocc.no/atc","glyceryl trinitrate; rectal, topical"
"19019335","https://www.ohdsi.org/omop","C01DA02","http://www.whocc.no/atc","glyceryl trinitrate; oral, oral aerosol, sublingual, transdermal"
"43212794","https://www.ohdsi.org/omop","C07FX06","http://www.whocc.no/atc","carvedilol and ivabradine; oral, rectal"
"43212794","https://www.ohdsi.org/omop","C07AG02","http://www.whocc.no/atc","carvedilol; oral"
"19087105","https://www.ohdsi.org/omop","N04BB01","http://www.whocc.no/atc","amantadine; oral"
"40228214","https://www.ohdsi.org/omop","R06AE07","http://www.whocc.no/atc","cetirizine; oral"
"40228214","https://www.ohdsi.org/omop","S01GX12","http://www.whocc.no/atc","cetirizine; ophthalmic"
"21157497","https://www.ohdsi.org/omop","S01FA01","http://www.whocc.no/atc","atropine; ophthalmic"
"21157497","https://www.ohdsi.org/omop","A03BB02","http://www.whocc.no/atc","methylatropine; oral"
"21157497","https://www.ohdsi.org/omop","V03AB54","http://www.whocc.no/atc","pralidoxime and atropine; parenteral"
"21157497","https://www.ohdsi.org/omop","A03BA01","http://www.whocc.no/atc","atropine; systemic"
"21157497","https://www.ohdsi.org/omop","A03CB03","http://www.whocc.no/atc","atropine and psycholeptics; systemic"
"40865534","https://www.ohdsi.org/omop","M04AX01","http://www.whocc.no/atc","urate oxidase; parenteral"
"40865534","https://www.ohdsi.org/omop","V03AF07","http://www.whocc.no/atc","rasburicase; parenteral"
"718129","https://www.ohdsi.org/omop","N03AF02","http://www.whocc.no/atc","oxcarbazepine; oral"
"19080217","https://www.ohdsi.org/omop","A02BC02","http://www.whocc.no/atc","pantoprazole; systemic"
"19080217","https://www.ohdsi.org/omop","A02BD11","http://www.whocc.no/atc","pantoprazole, amoxicillin, clarithromycin and metronidazole; oral"
"19080217","https://www.ohdsi.org/omop","A02BD04","http://www.whocc.no/atc","pantoprazole, amoxicillin and clarithromycin; systemic"
"1319136","https://www.ohdsi.org/omop","C08CA06","http://www.whocc.no/atc","nimodipine; systemic"
"1518261","https://www.ohdsi.org/omop","D07AB19","http://www.whocc.no/atc","dexamethasone; topical"
"1518261","https://www.ohdsi.org/omop","D07XB05","http://www.whocc.no/atc","dexamethasone; topical"
"1518261","https://www.ohdsi.org/omop","D10AA03","http://www.whocc.no/atc","dexamethasone; topical"
"1518261","https://www.ohdsi.org/omop","R01AD03","http://www.whocc.no/atc","dexamethasone; inhalant, nasal"
"1518261","https://www.ohdsi.org/omop","S01BA01","http://www.whocc.no/atc","dexamethasone; ophthalmic"
"1518261","https://www.ohdsi.org/omop","S03BA01","http://www.whocc.no/atc","dexamethasone; ophthalmic, otic"
"1518261","https://www.ohdsi.org/omop","S01CB01","http://www.whocc.no/atc","dexamethasone; ophthalmic"
"1518261","https://www.ohdsi.org/omop","H02AB02","http://www.whocc.no/atc","dexamethasone; systemic"
"1518261","https://www.ohdsi.org/omop","R01AD53","http://www.whocc.no/atc","dexamethasone, combinations; nasal"
"1518261","https://www.ohdsi.org/omop","A01AC02","http://www.whocc.no/atc","dexamethasone; local oral"
"1518261","https://www.ohdsi.org/omop","S03CA01","http://www.whocc.no/atc","dexamethasone and antiinfectives; ophthalmic, otic"
"1518261","https://www.ohdsi.org/omop","S01CA01","http://www.whocc.no/atc","dexamethasone and antiinfectives; ophthalmic"
"1518261","https://www.ohdsi.org/omop","S02CA06","http://www.whocc.no/atc","dexamethasone and antiinfectives; otic"
"1518261","https://www.ohdsi.org/omop","S02BA06","http://www.whocc.no/atc","dexamethasone; otic"
"1518261","https://www.ohdsi.org/omop","C05AA09","http://www.whocc.no/atc","dexamethasone; rectal, topical"
"1518261","https://www.ohdsi.org/omop","D07CB04","http://www.whocc.no/atc","dexamethasone and antibiotics; topical"
"35141077","https://www.ohdsi.org/omop","D07AB19","http://www.whocc.no/atc","dexamethasone; topical"
"35141077","https://www.ohdsi.org/omop","D07XB05","http://www.whocc.no/atc","dexamethasone; topical"
"35141077","https://www.ohdsi.org/omop","D10AA03","http://www.whocc.no/atc","dexamethasone; topical"
"35141077","https://www.ohdsi.org/omop","R01AD03","http://www.whocc.no/atc","dexamethasone; inhalant, nasal"
"35141077","https://www.ohdsi.org/omop","S01BA01","http://www.whocc.no/atc","dexamethasone; ophthalmic"
"35141077","https://www.ohdsi.org/omop","S03BA01","http://www.whocc.no/atc","dexamethasone; ophthalmic, otic"
"35141077","https://www.ohdsi.org/omop","S01CB01","http://www.whocc.no/atc","dexamethasone; ophthalmic"
"35141077","https://www.ohdsi.org/omop","H02AB02","http://www.whocc.no/atc","dexamethasone; systemic"
"35141077","https://www.ohdsi.org/omop","R01AD53","http://www.whocc.no/atc","dexamethasone, combinations; nasal"
"35141077","https://www.ohdsi.org/omop","A01AC02","http://www.whocc.no/atc","dexamethasone; local oral"
"35141077","https://www.ohdsi.org/omop","S03CA01","http://www.whocc.no/atc","dexamethasone and antiinfectives; ophthalmic, otic"
"35141077","https://www.ohdsi.org/omop","S01CA01","http://www.whocc.no/atc","dexamethasone and antiinfectives; ophthalmic"
"35141077","https://www.ohdsi.org/omop","S02CA06","http://www.whocc.no/atc","dexamethasone and antiinfectives; otic"
"35141077","https://www.ohdsi.org/omop","S02BA06","http://www.whocc.no/atc","dexamethasone; otic"
"35141077","https://www.ohdsi.org/omop","C05AA09","http://www.whocc.no/atc","dexamethasone; rectal, topical"
"35141077","https://www.ohdsi.org/omop","D07CB04","http://www.whocc.no/atc","dexamethasone and antibiotics; topical"
"19101573","https://www.ohdsi.org/omop","C07BB12","http://www.whocc.no/atc","nebivolol and thiazides; oral"
"19101573","https://www.ohdsi.org/omop","C09DX05","http://www.whocc.no/atc","valsartan and nebivolol; oral"
"19101573","https://www.ohdsi.org/omop","C07FB12","http://www.whocc.no/atc","nebivolol and amlodipine; oral"
"19101573","https://www.ohdsi.org/omop","C07AB12","http://www.whocc.no/atc","nebivolol; oral"
"19101573","https://www.ohdsi.org/omop","C09BX07","http://www.whocc.no/atc","zofenopril and nebivolol; oral"
"41147151","https://www.ohdsi.org/omop","L01BA04","http://www.whocc.no/atc","pemetrexed; parenteral"
"19019072","https://www.ohdsi.org/omop","G02CC01","http://www.whocc.no/atc","ibuprofen; vaginal"
"19019072","https://www.ohdsi.org/omop","M02AA13","http://www.whocc.no/atc","ibuprofen; topical"
"19019072","https://www.ohdsi.org/omop","N02AJ19","http://www.whocc.no/atc","oxycodone and ibuprofen; systemic"
"19019072","https://www.ohdsi.org/omop","M01AE01","http://www.whocc.no/atc","ibuprofen; systemic, rectal"
"19019072","https://www.ohdsi.org/omop","C01EB16","http://www.whocc.no/atc","ibuprofen; parenteral"
"19019072","https://www.ohdsi.org/omop","R02AX02","http://www.whocc.no/atc","ibuprofen; oral"
"19019072","https://www.ohdsi.org/omop","N02AJ23","http://www.whocc.no/atc","hydrocodone and ibuprofen; oral"
"19019072","https://www.ohdsi.org/omop","N02AJ08","http://www.whocc.no/atc","codeine and ibuprofen; systemic"
"19019072","https://www.ohdsi.org/omop","M01AE51","http://www.whocc.no/atc","ibuprofen, combinations; systemic"
"739209","https://www.ohdsi.org/omop","N06AB06","http://www.whocc.no/atc","sertraline; oral"
"1550776","https://www.ohdsi.org/omop","D07CA03","http://www.whocc.no/atc","prednisolone and antibiotics; topical"
"1550776","https://www.ohdsi.org/omop","S03CA02","http://www.whocc.no/atc","prednisolone and antiinfectives; ophthalmic, otic"
"1550776","https://www.ohdsi.org/omop","R01AD52","http://www.whocc.no/atc","prednisolone, combinations; nasal"
"1550776","https://www.ohdsi.org/omop","S01CB02","http://www.whocc.no/atc","prednisolone; ophthalmic"
"1550776","https://www.ohdsi.org/omop","A07EA01","http://www.whocc.no/atc","prednisolone; oral, rectal"
"1550776","https://www.ohdsi.org/omop","S01BB02","http://www.whocc.no/atc","prednisolone and mydriatics; ophthalmic"
"1550776","https://www.ohdsi.org/omop","S01BA04","http://www.whocc.no/atc","prednisolone; ophthalmic"
"1550776","https://www.ohdsi.org/omop","L02BX53","http://www.whocc.no/atc","abiraterone and corticosteroids; oral"
"1550776","https://www.ohdsi.org/omop","C05AA04","http://www.whocc.no/atc","prednisolone; rectal, topical"
"1550776","https://www.ohdsi.org/omop","D07AA03","http://www.whocc.no/atc","prednisolone; topical"
"1550776","https://www.ohdsi.org/omop","R01AD02","http://www.whocc.no/atc","prednisolone; nasal"
"1550776","https://www.ohdsi.org/omop","D07BA01","http://www.whocc.no/atc","prednisolone and antiseptics; topical"
"1550776","https://www.ohdsi.org/omop","S02CA01","http://www.whocc.no/atc","prednisolone and antiinfectives; otic"
"1550776","https://www.ohdsi.org/omop","D07XA02","http://www.whocc.no/atc","prednisolone; topical"
"1550776","https://www.ohdsi.org/omop","S01CA02","http://www.whocc.no/atc","prednisolone and antiinfectives; ophthalmic"
"1550776","https://www.ohdsi.org/omop","A01AC04","http://www.whocc.no/atc","prednisolone; local oral"
"1550776","https://www.ohdsi.org/omop","H02AB06","http://www.whocc.no/atc","prednisolone; systemic"
"1550776","https://www.ohdsi.org/omop","V03AB05","http://www.whocc.no/atc","prednisolone and promethazine; systemic"
"1550776","https://www.ohdsi.org/omop","S03BA02","http://www.whocc.no/atc","prednisolone; ophthalmic, otic"
"1550776","https://www.ohdsi.org/omop","A01AC54","http://www.whocc.no/atc","prednisolone, combinations; local oral"
"1550776","https://www.ohdsi.org/omop","S02BA03","http://www.whocc.no/atc","prednisolone; otic"
"35779832","https://www.ohdsi.org/omop","C01CA03","http://www.whocc.no/atc","norepinephrine; parenteral"
"19017747","https://www.ohdsi.org/omop","M04AA03","http://www.whocc.no/atc","febuxostat; oral"
"41345719","https://www.ohdsi.org/omop","A03FA01","http://www.whocc.no/atc","metoclopramide; systemic, rectal"
"953423","https://www.ohdsi.org/omop","A03AB05","http://www.whocc.no/atc","propantheline; systemic"
"953423","https://www.ohdsi.org/omop","A03CA34","http://www.whocc.no/atc","propantheline and psycholeptics; oral"
"19005929","https://www.ohdsi.org/omop","A03FA01","http://www.whocc.no/atc","metoclopramide; systemic, rectal"
"36054909","https://www.ohdsi.org/omop","J05AB16","http://www.whocc.no/atc","remdesivir; parenteral"
"43141325","https://www.ohdsi.org/omop","N04BC04","http://www.whocc.no/atc","ropinirole; oral"
"715235","https://www.ohdsi.org/omop","M03BX01","http://www.whocc.no/atc","baclofen; systemic"
"19078728","https://www.ohdsi.org/omop","J02AC02","http://www.whocc.no/atc","itraconazole; systemic"
"40169988","https://www.ohdsi.org/omop","N02AA01","http://www.whocc.no/atc","morphine; systemic, rectal"
"40169988","https://www.ohdsi.org/omop","N02AG01","http://www.whocc.no/atc","morphine and antispasmodics; systemic"
"40169988","https://www.ohdsi.org/omop","R05DA05","http://www.whocc.no/atc","opium alkaloids with morphine; systemic"
"40169988","https://www.ohdsi.org/omop","N02AA51","http://www.whocc.no/atc","morphine, combinations; systemic"
"40169988","https://www.ohdsi.org/omop","A07DA52","http://www.whocc.no/atc","morphine, combinations; oral"
"36060406","https://www.ohdsi.org/omop","A11AA02","http://www.whocc.no/atc","multivitamins and calcium; systemic"
"36060406","https://www.ohdsi.org/omop","M05BB02","http://www.whocc.no/atc","risedronic acid and calcium, sequential; oral"
"36060406","https://www.ohdsi.org/omop","A02AC01","http://www.whocc.no/atc","calcium carbonate; oral"
"36060406","https://www.ohdsi.org/omop","A12AA04","http://www.whocc.no/atc","calcium carbonate; oral"
"36060406","https://www.ohdsi.org/omop","M05BB05","http://www.whocc.no/atc","alendronic acid, calcium and colecalciferol, sequential; oral"
"36060406","https://www.ohdsi.org/omop","A11CC05","http://www.whocc.no/atc","colecalciferol; oral"
"36060406","https://www.ohdsi.org/omop","M05BB08","http://www.whocc.no/atc","zoledronic acid, calcium and colecalciferol, sequential; systemic"
"36060406","https://www.ohdsi.org/omop","M05BB01","http://www.whocc.no/atc","etidronic acid and calcium, sequential; oral"
"36060406","https://www.ohdsi.org/omop","M05BB03","http://www.whocc.no/atc","alendronic acid and colecalciferol; oral"
"36060406","https://www.ohdsi.org/omop","A11CC55","http://www.whocc.no/atc","colecalciferol, combinations; systemic"
"36060406","https://www.ohdsi.org/omop","M05BB04","http://www.whocc.no/atc","risedronic acid, calcium and colecalciferol, sequential; oral"
"36060406","https://www.ohdsi.org/omop","M05BB09","http://www.whocc.no/atc","ibandronic acid and colecalciferol; systemic"
"36060406","https://www.ohdsi.org/omop","M05BX53","http://www.whocc.no/atc","strontium ranelate and colecalciferol; systemic"
"43260339","https://www.ohdsi.org/omop","N04BA01","http://www.whocc.no/atc","levodopa; oral"
"43260339","https://www.ohdsi.org/omop","N04BA03","http://www.whocc.no/atc","levodopa, decarboxylase inhibitor and COMT inhibitor; oral"
"43260339","https://www.ohdsi.org/omop","N04BA02","http://www.whocc.no/atc","levodopa and decarboxylase inhibitor; oral"
"43260339","https://www.ohdsi.org/omop","N04BA04","http://www.whocc.no/atc","melevodopa; oral"
"43260339","https://www.ohdsi.org/omop","N04BA07","http://www.whocc.no/atc","foslevodopa and decarboxylase inhibitor; parenteral"
"704990","https://www.ohdsi.org/omop","N05AB06","http://www.whocc.no/atc","trifluoperazine; systemic, rectal"
"19075604","https://www.ohdsi.org/omop","D01AC01","http://www.whocc.no/atc","clotrimazole; topical"
"19075604","https://www.ohdsi.org/omop","G01AF02","http://www.whocc.no/atc","clotrimazole; vaginal"
"19075604","https://www.ohdsi.org/omop","A01AB18","http://www.whocc.no/atc","clotrimazole; local oral"
"19125036","https://www.ohdsi.org/omop","J02AC04","http://www.whocc.no/atc","posaconazole; systemic"
"715292","https://www.ohdsi.org/omop","N06AX21","http://www.whocc.no/atc","duloxetine; oral"
"736021","https://www.ohdsi.org/omop","N05AX08","http://www.whocc.no/atc","risperidone; systemic"
"42708429","https://www.ohdsi.org/omop","A06AA02","http://www.whocc.no/atc","docusate sodium; oral"
"42708429","https://www.ohdsi.org/omop","A06AG10","http://www.whocc.no/atc","docusate sodium, incl. combinations; rectal"
"43734654","https://www.ohdsi.org/omop","N02AA01","http://www.whocc.no/atc","morphine; systemic, rectal"
"43734654","https://www.ohdsi.org/omop","N02AG01","http://www.whocc.no/atc","morphine and antispasmodics; systemic"
"43734654","https://www.ohdsi.org/omop","R05DA05","http://www.whocc.no/atc","opium alkaloids with morphine; systemic"
"43734654","https://www.ohdsi.org/omop","N02AA51","http://www.whocc.no/atc","morphine, combinations; systemic"
"43734654","https://www.ohdsi.org/omop","A07DA52","http://www.whocc.no/atc","morphine, combinations; oral"
"19022958","https://www.ohdsi.org/omop","C10AB02","http://www.whocc.no/atc","bezafibrate; oral"
"19063073","https://www.ohdsi.org/omop","C02AC05","http://www.whocc.no/atc","moxonidine; oral"
"19063073","https://www.ohdsi.org/omop","C02LC05","http://www.whocc.no/atc","moxonidine and diuretics; oral"
